08	014	Denver-Aurora-Lakewood, CO
08	015	Southwest Colorado nonmetropolitan area
08	017	Eastern and Southern Colorado nonmetropolitan area
08	019	Denver-Aurora-Lakewood, CO
08	021	Eastern and Southern Colorado nonmetropolitan area
08	023	Eastern and Southern Colorado nonmetropolitan area
08	025	Eastern and Southern Colorado nonmetropolitan area
08	027	Eastern and Southern Colorado nonmetropolitan area
08	029	Southwest Colorado nonmetropolitan area
08	031	Denver-Aurora-Lakewood, CO
08	033	Southwest Colorado nonmetropolitan area
08	035	Denver-Aurora-Lakewood, CO
08	037	Northwest Colorado nonmetropolitan area
08	039	Denver-Aurora-Lakewood, CO
08	041	Colorado Springs, CO
08	043	Southwest Colorado nonmetropolitan area
08	045	Northwest Colorado nonmetropolitan area
08	047	Denver-Aurora-Lakewood, CO
08	049	Northwest Colorado nonmetropolitan area
08	051	Southwest Colorado nonmetropolitan area
08	053	Southwest Colorado nonmetropolitan area
08	055	Eastern and Southern Colorado nonmetropolitan area
08	057	Northwest Colorado nonmetropolitan area
08	059	Denver-Aurora-Lakewood, CO
08	061	Eastern and Southern Colorado nonmetropolitan area
08	063	Eastern and Southern Colorado nonmetropolitan area
08	065	Northwest Colorado nonmetropolitan area
08	067	Southwest Colorado nonmetropolitan area
08	069	Fort Collins, CO
08	071	Eastern and Southern Colorado nonmetropolitan area
08	073	Eastern and Southern Colorado nonmetropolitan area
08	075	Eastern and Southern Colorado nonmetropolitan area
08	077	Grand Junction, CO
08	079	Eastern and Southern Colorado nonmetropolitan area
08	081	Northwest Colorado nonmetropolitan area
08	083	Southwest Colorado nonmetropolitan area
08	085	Southwest Colorado nonmetropolitan area
08	087	Eastern and Southern Colorado nonmetropolitan area
08	089	Eastern and Southern Colorado nonmetropolitan area
08	091	Southwest Colorado nonmetropolitan area
08	093	Denver-Aurora-Lakewood, CO
08	095	Eastern and Southern Colorado nonmetropolitan area
08	097	Northwest Colorado nonmetropolitan area
08	099	Eastern and Southern Colorado nonmetropolitan area
08	103	Northwest Colorado nonmetropolitan area
08	105	Eastern and Southern Colorado nonmetropolitan area
08	107	Northwest Colorado nonmetropolitan area
08	109	Eastern and Southern Colorado nonmetropolitan area
08	111	Southwest Colorado nonmetropolitan area
08	113	Southwest Colorado nonmetropolitan area
08	115	Eastern and Southern Colorado nonmetropolitan area
08	117	Northwest Colorado nonmetropolitan area
08	119	Colorado Springs, CO
08	121	Eastern and Southern Colorado nonmetropolitan area
08	123	Greeley, CO
08	125	Eastern and Southern Colorado nonmetropolitan area
09	001	Bridgeport-Stamford-Norwalk, CT
10	001	Dover, DE
15	003	Urban Honolulu, HI
16	003	Northwestern Idaho nonmetropolitan area
16	005	Pocatello, ID
16	009	Northwestern Idaho nonmetropolitan area
16	017	Northwestern Idaho nonmetropolitan area
16	021	Northwestern Idaho nonmetropolitan area
16	035	Northwestern Idaho nonmetropolitan area
16	039	Northwestern Idaho nonmetropolitan area
16	049	Northwestern Idaho nonmetropolitan area
16	055	Coeur d'Alene, ID
16	057	Northwestern Idaho nonmetropolitan area
16	061	Northwestern Idaho nonmetropolitan area
16	075	Northwestern Idaho nonmetropolitan area
16	079	Northwestern Idaho nonmetropolitan area
16	085	Northwestern Idaho nonmetropolitan area
16	087	Northwestern Idaho nonmetropolitan area
17	001	West Central Illinois nonmetropolitan area
17	009	West Central Illinois nonmetropolitan area
17	017	West Central Illinois nonmetropolitan area
17	021	West Central Illinois nonmetropolitan area
17	023	East Central Illinois nonmetropolitan area
17	025	East Central Illinois nonmetropolitan area
17	029	East Central Illinois nonmetropolitan area
17	033	East Central Illinois nonmetropolitan area
17	035	East Central Illinois nonmetropolitan area
17	041	East Central Illinois nonmetropolitan area
17	045	East Central Illinois nonmetropolitan area
17	047	South Illinois nonmetropolitan area
17	049	East Central Illinois nonmetropolitan area
17	051	East Central Illinois nonmetropolitan area
17	055	South Illinois nonmetropolitan area
17	057	West Central Illinois nonmetropolitan area
17	059	South Illinois nonmetropolitan area
17	061	West Central Illinois nonmetropolitan area
17	065	South Illinois nonmetropolitan area
17	067	West Central Illinois nonmetropolitan area
17	069	South Illinois nonmetropolitan area
17	071	West Central Illinois nonmetropolitan area
17	075	East Central Illinois nonmetropolitan area
17	077	Carbondale-Marion, IL
17	079	East Central Illinois nonmetropolitan area
17	081	South Illinois nonmetropolitan area
17	087	South Illinois nonmetropolitan area
17	095	West Central Illinois nonmetropolitan area
17	101	East Central Illinois nonmetropolitan area
17	105	West Central Illinois nonmetropolitan area
17	107	West Central Illinois nonmetropolitan area
17	109	West Central Illinois nonmetropolitan area
17	121	East Central Illinois nonmetropolitan area
17	125	West Central Illinois nonmetropolitan area
17	127	South Illinois nonmetropolitan area
17	129	Springfield, IL
17	135	West Central Illinois nonmetropolitan area
17	137	West Central Illinois nonmetropolitan area
17	139	West Central Illinois nonmetropolitan area
17	145	South Illinois nonmetropolitan area
17	149	West Central Illinois nonmetropolitan area
17	151	South Illinois nonmetropolitan area
17	153	South Illinois nonmetropolitan area
17	157	South Illinois nonmetropolitan area
17	159	East Central Illinois nonmetropolitan area
17	165	South Illinois nonmetropolitan area
17	167	Springfield, IL
17	169	West Central Illinois nonmetropolitan area
17	171	West Central Illinois nonmetropolitan area
17	173	West Central Illinois nonmetropolitan area
17	181	South Illinois nonmetropolitan area
17	183	Danville, IL
17	185	South Illinois nonmetropolitan area
17	187	West Central Illinois nonmetropolitan area
17	189	South Illinois nonmetropolitan area
17	191	South Illinois nonmetropolitan area
17	193	South Illinois nonmetropolitan area
17	199	Carbondale-Marion, IL
18	021	Terre Haute, IN
18	025	Southern Indiana nonmetropolitan area
18	027	Southern Indiana nonmetropolitan area
18	037	Southern Indiana nonmetropolitan area
18	051	Southern Indiana nonmetropolitan area
18	055	Southern Indiana nonmetropolitan area
18	071	Southern Indiana nonmetropolitan area
18	077	Southern Indiana nonmetropolitan area
18	079	Southern Indiana nonmetropolitan area
18	083	Southern Indiana nonmetropolitan area
18	093	Southern Indiana nonmetropolitan area
18	101	Southern Indiana nonmetropolitan area
18	117	Southern Indiana nonmetropolitan area
18	123	Southern Indiana nonmetropolitan area
18	125	Southern Indiana nonmetropolitan area
18	129	Evansville, IN-KY
18	137	Southern Indiana nonmetropolitan area
18	147	Southern Indiana nonmetropolitan area
18	153	Terre Haute, IN
18	155	Southern Indiana nonmetropolitan area
18	163	Evansville, IN-KY
18	165	Terre Haute, IN
18	167	Terre Haute, IN
18	173	Evansville, IN-KY
20	001	Kansas nonmetropolitan area
20	003	Kansas nonmetropolitan area
20	005	Kansas nonmetropolitan area
20	007	Kansas nonmetropolitan area
20	009	Kansas nonmetropolitan area
20	011	Kansas nonmetropolitan area
20	013	Kansas nonmetropolitan area
20	015	Wichita, KS
20	017	Kansas nonmetropolitan area
20	019	Kansas nonmetropolitan area
20	021	Kansas nonmetropolitan area
20	023	Kansas nonmetropolitan area
20	025	Kansas nonmetropolitan area
20	027	Kansas nonmetropolitan area
20	029	Kansas nonmetropolitan area
20	031	Kansas nonmetropolitan area
20	033	Kansas nonmetropolitan area
20	035	Kansas nonmetropolitan area
20	037	Kansas nonmetropolitan area
20	039	Kansas nonmetropolitan area
20	041	Kansas nonmetropolitan area
20	047	Kansas nonmetropolitan area
20	049	Kansas nonmetropolitan area
20	051	Kansas nonmetropolitan area
20	053	Kansas nonmetropolitan area
20	055	Kansas nonmetropolitan area
20	057	Kansas nonmetropolitan area
20	059	Kansas nonmetropolitan area
20	061	Kansas nonmetropolitan area
20	063	Kansas nonmetropolitan area
20	065	Kansas nonmetropolitan area
20	067	Kansas nonmetropolitan area
20	069	Kansas nonmetropolitan area
20	071	Kansas nonmetropolitan area
20	073	Kansas nonmetropolitan area
20	075	Kansas nonmetropolitan area
20	077	Kansas nonmetropolitan area
20	079	Wichita, KS
20	081	Kansas nonmetropolitan area
20	083	Kansas nonmetropolitan area
20	085	Topeka, KS
20	087	Topeka, KS
20	089	Kansas nonmetropolitan area
20	093	Kansas nonmetropolitan area
20	095	Wichita, KS
20	097	Kansas nonmetropolitan area
20	099	Kansas nonmetropolitan area
20	101	Kansas nonmetropolitan area
20	105	Kansas nonmetropolitan area
20	109	Kansas nonmetropolitan area
20	111	Kansas nonmetropolitan area
20	113	Kansas nonmetropolitan area
20	115	Kansas nonmetropolitan area
20	117	Kansas nonmetropolitan area
20	119	Kansas nonmetropolitan area
20	123	Kansas nonmetropolitan area
20	125	Kansas nonmetropolitan area
20	127	Kansas nonmetropolitan area
20	129	Kansas nonmetropolitan area
20	131	Kansas nonmetropolitan area
20	133	Kansas nonmetropolitan area
20	135	Kansas nonmetropolitan area
20	137	Kansas nonmetropolitan area
20	139	Topeka, KS
20	141	Kansas nonmetropolitan area
20	143	Kansas nonmetropolitan area
20	145	Kansas nonmetropolitan area
20	147	Kansas nonmetropolitan area
20	151	Kansas nonmetropolitan area
20	153	Kansas nonmetropolitan area
20	155	Kansas nonmetropolitan area
20	157	Kansas nonmetropolitan area
20	159	Kansas nonmetropolitan area
20	163	Kansas nonmetropolitan area
20	165	Kansas nonmetropolitan area
20	167	Kansas nonmetropolitan area
20	169	Kansas nonmetropolitan area
20	171	Kansas nonmetropolitan area
20	173	Wichita, KS
20	175	Kansas nonmetropolitan area
20	177	Topeka, KS
20	179	Kansas nonmetropolitan area
20	181	Kansas nonmetropolitan area
20	183	Kansas nonmetropolitan area
20	185	Kansas nonmetropolitan area
20	187	Kansas nonmetropolitan area
20	189	Kansas nonmetropolitan area
20	191	Wichita, KS
20	193	Kansas nonmetropolitan area
20	195	Kansas nonmetropolitan area
20	197	Topeka, KS
20	199	Kansas nonmetropolitan area
20	201	Kansas nonmetropolitan area
20	203	Kansas nonmetropolitan area
20	205	Kansas nonmetropolitan area
20	207	Kansas nonmetropolitan area
21	001	South Central Kentucky nonmetropolitan area
21	003	Bowling Green, KY
21	005	Central Kentucky nonmetropolitan area
21	007	West Kentucky nonmetropolitan area
21	009	South Central Kentucky nonmetropolitan area
21	011	Central Kentucky nonmetropolitan area
21	013	East Kentucky nonmetropolitan area
21	017	Lexington-Fayette, KY
21	019	Huntington-Ashland, WV-KY-OH
21	021	Central Kentucky nonmetropolitan area
21	025	East Kentucky nonmetropolitan area
21	027	West Kentucky nonmetropolitan area
21	031	Bowling Green, KY
21	033	West Kentucky nonmetropolitan area
21	035	West Kentucky nonmetropolitan area
21	039	West Kentucky nonmetropolitan area
21	041	Central Kentucky nonmetropolitan area
21	043	East Kentucky nonmetropolitan area
21	045	South Central Kentucky nonmetropolitan area
21	049	Lexington-Fayette, KY
21	051	East Kentucky nonmetropolitan area
21	053	South Central Kentucky nonmetropolitan area
21	055	West Kentucky nonmetropolitan area
21	057	South Central Kentucky nonmetropolitan area
21	059	Owensboro, KY
21	061	Bowling Green, KY
21	063	East Kentucky nonmetropolitan area
21	065	Central Kentucky nonmetropolitan area
21	067	Lexington-Fayette, KY
21	069	Central Kentucky nonmetropolitan area
21	071	East Kentucky nonmetropolitan area
21	073	Central Kentucky nonmetropolitan area
21	075	West Kentucky nonmetropolitan area
21	079	Central Kentucky nonmetropolitan area
21	083	West Kentucky nonmetropolitan area
21	085	West Kentucky nonmetropolitan area
21	087	South Central Kentucky nonmetropolitan area
21	089	Huntington-Ashland, WV-KY-OH
21	091	Owensboro, KY
21	095	East Kentucky nonmetropolitan area
21	097	Central Kentucky nonmetropolitan area
21	099	South Central Kentucky nonmetropolitan area
21	101	Evansville, IN-KY
21	105	West Kentucky nonmetropolitan area
21	107	West Kentucky nonmetropolitan area
21	109	East Kentucky nonmetropolitan area
21	113	Lexington-Fayette, KY
21	115	East Kentucky nonmetropolitan area
21	119	East Kentucky nonmetropolitan area
21	121	South Central Kentucky nonmetropolitan area
21	125	South Central Kentucky nonmetropolitan area
21	127	East Kentucky nonmetropolitan area
21	129	East Kentucky nonmetropolitan area
21	131	East Kentucky nonmetropolitan area
21	133	East Kentucky nonmetropolitan area
21	135	Central Kentucky nonmetropolitan area
21	137	Central Kentucky nonmetropolitan area
21	139	West Kentucky nonmetropolitan area
21	141	South Central Kentucky nonmetropolitan area
21	143	West Kentucky nonmetropolitan area
21	145	West Kentucky nonmetropolitan area
21	147	South Central Kentucky nonmetropolitan area
21	149	Owensboro, KY
21	151	Central Kentucky nonmetropolitan area
21	153	East Kentucky nonmetropolitan area
21	155	South Central Kentucky nonmetropolitan area
21	157	West Kentucky nonmetropolitan area
21	159	East Kentucky nonmetropolitan area
21	161	Central Kentucky nonmetropolitan area
21	165	Central Kentucky nonmetropolitan area
21	167	Central Kentucky nonmetropolitan area
21	169	South Central Kentucky nonmetropolitan area
21	171	South Central Kentucky nonmetropolitan area
21	173	Central Kentucky nonmetropolitan area
21	175	East Kentucky nonmetropolitan area
21	177	West Kentucky nonmetropolitan area
21	179	Central Kentucky nonmetropolitan area
21	181	Central Kentucky nonmetropolitan area
21	183	West Kentucky nonmetropolitan area
21	187	Central Kentucky nonmetropolitan area
21	189	East Kentucky nonmetropolitan area
21	193	East Kentucky nonmetropolitan area
21	195	East Kentucky nonmetropolitan area
21	197	Central Kentucky nonmetropolitan area
21	199	South Central Kentucky nonmetropolitan area
21	201	Central Kentucky nonmetropolitan area
21	203	Central Kentucky nonmetropolitan area
21	205	Central Kentucky nonmetropolitan area
21	207	South Central Kentucky nonmetropolitan area
21	209	Lexington-Fayette, KY
21	213	South Central Kentucky nonmetropolitan area
21	217	South Central Kentucky nonmetropolitan area
21	219	West Kentucky nonmetropolitan area
21	225	West Kentucky nonmetropolitan area
21	227	Bowling Green, KY
21	229	Central Kentucky nonmetropolitan area
21	231	South Central Kentucky nonmetropolitan area
21	233	West Kentucky nonmetropolitan area
21	235	South Central Kentucky nonmetropolitan area
21	237	East Kentucky nonmetropolitan area
21	239	Lexington-Fayette, KY
22	001	Lafayette, LA
22	003	Central Louisiana nonmetropolitan area
22	005	Baton Rouge, LA
22	007	Southwest Louisiana nonmetropolitan area
22	009	Central Louisiana nonmetropolitan area
22	011	Central Louisiana nonmetropolitan area
22	013	Northeast Louisiana nonmetropolitan area
22	015	Shreveport-Bossier City, LA
22	017	Shreveport-Bossier City, LA
22	019	Lake Charles, LA
22	021	Northeast Louisiana nonmetropolitan area
22	023	Lake Charles, LA
22	025	Northeast Louisiana nonmetropolitan area
22	027	Northeast Louisiana nonmetropolitan area
22	029	Northeast Louisiana nonmetropolitan area
22	031	Shreveport-Bossier City, LA
22	033	Baton Rouge, LA
22	035	Northeast Louisiana nonmetropolitan area
22	037	Baton Rouge, LA
22	039	Central Louisiana nonmetropolitan area
22	041	Northeast Louisiana nonmetropolitan area
22	043	Alexandria, LA
22	045	Lafayette, LA
22	047	Baton Rouge, LA
22	049	Northeast Louisiana nonmetropolitan area
22	051	New Orleans-Metairie, LA
22	053	Southwest Louisiana nonmetropolitan area
22	055	Lafayette, LA
22	057	Houma-Thibodaux, LA
22	059	Central Louisiana nonmetropolitan area
22	061	Northeast Louisiana nonmetropolitan area
22	063	Baton Rouge, LA
22	065	Northeast Louisiana nonmetropolitan area
22	067	Northeast Louisiana nonmetropolitan area
22	069	Central Louisiana nonmetropolitan area
22	071	New Orleans-Metairie, LA
22	073	Monroe, LA
22	075	New Orleans-Metairie, LA
22	077	Baton Rouge, LA
22	079	Alexandria, LA
22	081	Central Louisiana nonmetropolitan area
22	083	Northeast Louisiana nonmetropolitan area
22	085	Central Louisiana nonmetropolitan area
22	087	New Orleans-Metairie, LA
22	089	New Orleans-Metairie, LA
22	091	Baton Rouge, LA
22	093	New Orleans-Metairie, LA
22	095	New Orleans-Metairie, LA
22	097	Southwest Louisiana nonmetropolitan area
22	099	Lafayette, LA
22	101	Southwest Louisiana nonmetropolitan area
22	103	New Orleans-Metairie, LA
22	105	Hammond, LA
22	107	Northeast Louisiana nonmetropolitan area
22	109	Houma-Thibodaux, LA
22	111	Monroe, LA
22	113	Lafayette, LA
22	115	Central Louisiana nonmetropolitan area
22	117	Southwest Louisiana nonmetropolitan area
22	119	Shreveport-Bossier City, LA
22	121	Baton Rouge, LA
22	123	Northeast Louisiana nonmetropolitan area
22	125	Baton Rouge, LA
22	127	Central Louisiana nonmetropolitan area
24	001	Cumberland, MD-WV
24	011	Maryland nonmetropolitan area
24	019	Maryland nonmetropolitan area
24	023	Maryland nonmetropolitan area
24	029	Maryland nonmetropolitan area
24	041	Maryland nonmetropolitan area
26	001	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	003	Upper Peninsula of Michigan nonmetropolitan area
26	005	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	007	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	009	Northwest Lower Peninsula of Michigan nonmetropolitan area
26	011	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	013	Upper Peninsula of Michigan nonmetropolitan area
26	017	Bay City, MI
26	019	Northwest Lower Peninsula of Michigan nonmetropolitan area
26	023	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	025	Battle Creek, MI
26	029	Northwest Lower Peninsula of Michigan nonmetropolitan area
26	031	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	033	Upper Peninsula of Michigan nonmetropolitan area
26	035	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	039	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	041	Upper Peninsula of Michigan nonmetropolitan area
26	043	Upper Peninsula of Michigan nonmetropolitan area
26	047	Northwest Lower Peninsula of Michigan nonmetropolitan area
26	051	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	053	Upper Peninsula of Michigan nonmetropolitan area
26	055	Northwest Lower Peninsula of Michigan nonmetropolitan area
26	057	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	059	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	061	Upper Peninsula of Michigan nonmetropolitan area
26	063	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	067	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	069	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	071	Upper Peninsula of Michigan nonmetropolitan area
26	073	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	079	Northwest Lower Peninsula of Michigan nonmetropolitan area
26	083	Upper Peninsula of Michigan nonmetropolitan area
26	085	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	089	Northwest Lower Peninsula of Michigan nonmetropolitan area
26	091	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	095	Upper Peninsula of Michigan nonmetropolitan area
26	097	Upper Peninsula of Michigan nonmetropolitan area
26	101	Northwest Lower Peninsula of Michigan nonmetropolitan area
26	103	Upper Peninsula of Michigan nonmetropolitan area
26	105	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	107	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	109	Upper Peninsula of Michigan nonmetropolitan area
26	113	Northwest Lower Peninsula of Michigan nonmetropolitan area
26	119	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	123	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	127	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	129	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	131	Upper Peninsula of Michigan nonmetropolitan area
26	133	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	135	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	137	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	141	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	143	Northeast Lower Peninsula of Michigan nonmetropolitan area
26	145	Saginaw, MI
26	149	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	151	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	153	Upper Peninsula of Michigan nonmetropolitan area
26	155	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	157	Balance of Lower Peninsula of Michigan nonmetropolitan area
26	165	Northwest Lower Peninsula of Michigan nonmetropolitan area
27	017	Duluth, MN-WI
27	027	Fargo, ND-MN
27	137	Duluth, MN-WI
28	001	Southwest Mississippi nonmetropolitan area
28	003	Northeast Mississippi nonmetropolitan area
28	005	Southwest Mississippi nonmetropolitan area
28	007	Northeast Mississippi nonmetropolitan area
28	011	Northwest Mississippi nonmetropolitan area
28	013	Northeast Mississippi nonmetropolitan area
28	015	Northwest Mississippi nonmetropolitan area
28	017	Northeast Mississippi nonmetropolitan area
28	019	Northeast Mississippi nonmetropolitan area
28	021	Southwest Mississippi nonmetropolitan area
28	023	Southeast Mississippi nonmetropolitan area
28	025	Northeast Mississippi nonmetropolitan area
28	027	Northwest Mississippi nonmetropolitan area
28	029	Jackson, MS
28	031	Southeast Mississippi nonmetropolitan area
28	035	Hattiesburg, MS
28	037	Southwest Mississippi nonmetropolitan area
28	039	Southeast Mississippi nonmetropolitan area
28	041	Southeast Mississippi nonmetropolitan area
28	043	Northwest Mississippi nonmetropolitan area
28	045	Gulfport-Biloxi-Pascagoula, MS
28	047	Gulfport-Biloxi-Pascagoula, MS
28	049	Jackson, MS
28	051	Northwest Mississippi nonmetropolitan area
28	053	Northwest Mississippi nonmetropolitan area
28	055	Northwest Mississippi nonmetropolitan area
28	057	Northeast Mississippi nonmetropolitan area
28	059	Gulfport-Biloxi-Pascagoula, MS
28	061	Southeast Mississippi nonmetropolitan area
28	063	Southwest Mississippi nonmetropolitan area
28	065	Southeast Mississippi nonmetropolitan area
28	067	Southeast Mississippi nonmetropolitan area
28	069	Southeast Mississippi nonmetropolitan area
28	071	Northeast Mississippi nonmetropolitan area
28	073	Hattiesburg, MS
28	075	Southeast Mississippi nonmetropolitan area
28	077	Southwest Mississippi nonmetropolitan area
28	079	Southeast Mississippi nonmetropolitan area
28	081	Northeast Mississippi nonmetropolitan area
28	083	Northwest Mississippi nonmetropolitan area
28	085	Southwest Mississippi nonmetropolitan area
28	087	Northeast Mississippi nonmetropolitan area
28	089	Jackson, MS
